Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
59.0,João Pedro,Grêmio,0.02,,Off Target,16,Right Foot,,João Pedro,Take-On,João Pedro,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,RT,2
66.0,Marllon Borges,Cuiabá,0.02,,Off Target,14,Head,,Fernando Sobral,Pass (Dead),,,Gremio-Cuiaba-April-20-2024-Serie-A,RT,2
67.0,Fernando Sobral,Cuiabá,0.02,,Off Target,42,Right Foot,,Rikelme,Pass (Live),Gabriel Knesowitsch,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,RT,2
83.0,Yeferson Soteldo,Grêmio,0.02,0.34,Saved,28,Right Foot,,Fábio,Pass (Live),Nathan Fernandes,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,RT,2
84.0,Lucas Fernandes,Cuiabá,0.02,0.04,Saved,29,Right Foot,,Gabriel Knesowitsch,Pass (Live),Marllon Borges,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,RT,2
92.0,Derik Lacerda,Cuiabá,0.14,,Off Target,9,Head,,Matheus Alexandre,Pass (Live),André Luis,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,ET,2
94.0,Lucas Fernandes,Cuiabá,0.01,,Blocked,37,Right Foot,,Lucas Fernandes,Pass (Live),Walter,Pass (Live),Gremio-Cuiaba-April-20-2024-Serie-A,ET,2
96.0,Bruno Fabiano Alves,Cuiabá,0.01,,Blocked,16,Head,,Lucas Fernandes,Pass (Dead),André Luis,Fouled,Gremio-Cuiaba-April-20-2024-Serie-A,ET,2
4.0,Ademir Santos,Bahia,0.02,,Off Target,33,Left Foot,,Luciano Juba,Pass (Live),Ademir Santos,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
9.0,Jean Lucas,Bahia,0.02,,Blocked,29,Right Foot,,Cauly Oliveira Souza,Pass (Live),Ademir Santos,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
14.0,Jean Lucas,Bahia,0.03,0.12,Saved,13,Left Foot,,Cauly Oliveira Souza,Pass (Live),Luciano Juba,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
20.0,Matheusinho,Vitória,0.09,0.04,Saved,11,Head,,Zeca,Pass (Live),Léo Naldi,Tackle,Vitoria-Bahia-April-21-2024-Serie-A,RT,1
20.0,Matheusinho,Vitória,0.14,0.43,Goal,4,Left Foot,,Matheusinho,Shot,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,1
24.0,Gabriel,Bahia,0.07,0.14,Saved,10,Head,,Luciano Juba,Pass (Dead),Everton Ribeiro,Fouled,Vitoria-Bahia-April-21-2024-Serie-A,RT,1
25.0,Léo Naldi,Vitória,0.01,,Off Target,36,Left Foot,,Zeca,Pass (Live),Bruno Uvini,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
27.0,Matheusinho,Vitória,0.05,0.05,Saved,25,Left Foot,,Matheusinho,Take-On,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,1
27.0,Léo Naldi,Vitória,0.11,0.10,Saved,14,Right Foot,,Matheusinho,Shot,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,1
30.0,Caio Alexandre,Bahia,0.02,,Blocked,30,Right Foot,,Everton Ribeiro,Pass (Live),Jean Lucas,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
39.0,Everton Ribeiro,Bahia,0.45,0.03,Saved,13,Right Foot,,Caio Alexandre,Pass (Live),Luciano Juba,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
40.0,Jean Lucas,Bahia,0.04,,Blocked,28,Right Foot,,Luciano Juba,Pass (Live),Caio Alexandre,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,1
47.0,Caio Alexandre,Bahia,0.03,0.19,Saved,24,Right Foot,,Everton Ribeiro,Pass (Live),Luciano Juba,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,ET,1
46.0,Osvaldo,Vitória,0.04,0.09,Saved,22,Right Foot,,Mateus Gonçalves Martins,Pass (Live),Alerrandro,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
49.0,Wagner,Vitória,0.03,,Off Target,14,Head,,Lucas Esteves,Pass (Dead),Lucas Esteves,Fouled,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
52.0,Osvaldo,Vitória,0.11,0.48,Saved,11,Right Foot,,Mateus Gonçalves Martins,Pass (Live),Wagner,Interception,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
56.0,Lucas Esteves,Vitória,0.06,0.31,Saved,30,Left Foot,Free kick,Matheusinho,Fouled,Wagner,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
57.0,Wagner,Vitória,0.95,0.99,Goal,1,Head,,Matheusinho,Pass (Dead),Lucas Esteves,Shot,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
67.0,Cauly Oliveira Souza,Bahia,0.04,,Blocked,25,Right Foot,Free kick,Cauly Oliveira Souza,Fouled,Cauly Oliveira Souza,Take-On,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
69.0,Everaldo Stum,Bahia,0.04,,Blocked,29,Right Foot,,Luciano Juba,Pass (Live),Caio Alexandre,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
69.0,Thaciano,Bahia,0.17,,Woodwork,9,Right Foot,,Everaldo Stum,Shot,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
69.0,Biel,Bahia,1.00,0.99,Goal,3,Left Foot,,Thaciano,Shot,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
71.0,Everaldo Stum,Bahia,0.09,,Off Target,15,Right Foot,,Thaciano,Pass (Live),Jean Lucas,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
71.0,Biel,Bahia,0.40,,Woodwork,9,Left Foot,,Everaldo Stum,Shot,,,Vitoria-Bahia-April-21-2024-Serie-A,RT,2
72.0,Everaldo Stum,Bahia,0.03,0.48,Goal,25,Right Foot,,Biel,Pass (Live),Caio Alexandre,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
74.0,Matheusinho,Vitória,0.05,,Blocked,21,Right Foot,,Willian,Pass (Live),Rodrigo Andrade,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
76.0,Thaciano,Bahia,0.08,,Blocked,15,Right Foot,,Cauly Oliveira Souza,Pass (Live),Luciano Juba,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
77.0,Cauly Oliveira Souza,Bahia,0.07,,Blocked,16,Right Foot,,Santiago Arias,Pass (Live),Jean Lucas,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
81.0,Mateus Gonçalves Martins,Vitória,0.05,,Off Target,20,Left Foot,,Mateus Gonçalves Martins,Take-On,Willean Lepo,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
84.0,Iury de Castilho,Vitória,0.03,,Off Target,16,Head,,Mateus Gonçalves Martins,Pass (Live),Willean Lepo,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
87.0,Gabriel,Bahia,0.01,,Off Target,14,Head,,Carlos de Pena,Pass (Dead),Oscar Estupiñan,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,RT,2
95.0,Everaldo Stum,Bahia,0.09,0.06,Saved,23,Right Foot,,Oscar Estupiñan,Pass (Live),,,Vitoria-Bahia-April-21-2024-Serie-A,ET,2
95.0,Jean Lucas,Bahia,0.01,,Off Target,29,Right Foot,,Biel,Pass (Live),Jean Lucas,Pass (Live),Vitoria-Bahia-April-21-2024-Serie-A,ET,2
1.0,Endrick,Palmeiras,0.02,,Off Target,24,Left Foot,Volley,Wéverton,Pass (Live),Raphael Veiga,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
16.0,Joaquín Piquerez,Palmeiras,0.01,,Off Target,33,Right Foot,Volley,Joaquín Piquerez,Fouled,Luan Garcia,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
19.0,Luiz Araújo,Flamengo,0.05,0.06,Saved,18,Left Foot,Volley,Bruno Henrique,Pass (Live),Carlinhos,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
23.0,Carlinhos,Flamengo,0.01,,Off Target,35,Right Foot,Volley,Bruno Henrique,Fouled,,,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
33.0,Endrick,Palmeiras,0.02,,Blocked,31,Left Foot,,Aníbal Moreno,Pass (Live),Mayke,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
33.0,Joaquín Piquerez,Palmeiras,0.01,,Blocked,25,Left Foot,Volley,Endrick,Shot,,,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
34.0,Murilo Cerqueira,Palmeiras,0.03,,Off Target,13,Head,,Raphael Veiga,Pass (Dead),Joaquín Piquerez,Shot,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
35.0,José López,Palmeiras,0.04,,Off Target,11,Head,,Mayke,Pass (Live),Endrick,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
44.0,Endrick,Palmeiras,0.02,,Off Target,31,Left Foot,,Endrick,Tackle,,,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
45.0,Giorgian De Arrascaeta,Flamengo,0.04,,Off Target,17,Right Foot,Volley,Léo Pereira,Pass (Live),Fabrício Bruno,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,1
46.0,Gustavo Gómez,Palmeiras,0.05,,Blocked,9,Right Foot,,Mayke,Pass (Dead),Wéverton,Pass (Dead),Palmeiras-Flamengo-April-21-2024-Serie-A,ET,1
47.0,Richard Ríos,Palmeiras,0.02,,Off Target,33,Right Foot,,,,,,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
54.0,Bruno Henrique,Flamengo,0.03,,Blocked,19,Right Foot,,Bruno Henrique,Take-On,Agustín Rossi,Pass (Dead),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
55.0,Luiz Araújo,Flamengo,0.03,,Blocked,19,Left Foot,,Ayrton Lucas,Pass (Live),Ayrton Lucas,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
56.0,José López,Palmeiras,0.16,0.10,Saved,6,Head,,Richard Ríos,Pass (Live),Mayke,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
57.0,Allan,Flamengo,0.02,0.03,Saved,33,Left Foot,,Luiz Araújo,Pass (Live),Luiz Araújo,Take-On,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
63.0,Giorgian De Arrascaeta,Flamengo,0.03,0.05,Saved,28,Right Foot,,Bruno Henrique,Pass (Live),Léo Pereira,Tackle,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
75.0,Endrick,Palmeiras,0.02,,Off Target,29,Left Foot,,Raphael Veiga,Pass (Live),,,Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
82.0,Nicolás De La Cruz,Flamengo,0.04,,Off Target,30,Right Foot,Free kick,Nicolás De La Cruz,Fouled,Gerson,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
86.0,Gabriel Menino,Palmeiras,0.02,,Off Target,35,Right Foot,,Lázaro,Pass (Live),Joaquín Piquerez,Pass (Live),Palmeiras-Flamengo-April-21-2024-Serie-A,RT,2
5.0,Leonardo Godoy,Ath Paranaense,0.01,,Off Target,30,Left Foot,,,,,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
12.0,Rafael Borré,Internacional,0.04,,Off Target,13,Head,,Bruno Henrique,Pass (Live),,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
15.0,Kaique Rocha,Ath Paranaense,0.09,,Off Target,9,Head,,Fernandinho,Pass (Dead),Tomás Cuello,Fouled,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
17.0,Wesley,Internacional,0.02,,Off Target,25,Right Foot,,Rafael Borré,Pass (Live),Bruno Henrique,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
20.0,Julimar,Ath Paranaense,0.04,,Off Target,9,Head,,Tomás Cuello,Pass (Live),Tomás Cuello,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
21.0,Wanderson,Internacional,0.15,,Blocked,15,Right Foot,,Wesley,Pass (Live),Hugo Mallo,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
28.0,Julimar,Ath Paranaense,0.15,,Blocked,3,Right Foot,,Lucas Esquivel,Pass (Live),Lucas Esquivel,Take-On,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
30.0,Tomás Cuello,Ath Paranaense,0.02,,Off Target,29,Right Foot,Volley,Agustín Canobbio,Fouled,Pablo,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
34.0,Mauricio,Internacional,0.02,,Blocked,33,Left Foot,,Wanderson,Pass (Live),Bruno Henrique,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
34.0,Mauricio,Internacional,0.04,,Off Target,17,Left Foot,,Wesley,Pass (Live),Romulo,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
37.0,Wesley,Internacional,0.04,,Off Target,12,Left Foot,,Wesley,Take-On,Wesley,Take-On,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
38.0,Wesley,Internacional,0.02,0.12,Saved,18,Left Foot,,Bruno Henrique,Pass (Live),,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
41.0,Tomás Cuello,Ath Paranaense,0.01,0.03,Saved,26,Right Foot,,Thiago Heleno,Pass (Live),Fernandinho,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
42.0,Agustín Canobbio,Ath Paranaense,0.02,,Blocked,20,Left Foot,,Julimar,Pass (Live),Pablo,Tackle,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
42.0,Tomás Cuello,Ath Paranaense,0.09,,Off Target,14,Right Foot,,Agustín Canobbio,Shot,,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,1
47.0,Erick,Ath Paranaense,0.27,,Off Target,5,Head,,Bruno Zapelli,Pass (Dead),Agustín Canobbio,Fouled,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
48.0,Rafael Borré,Internacional,0.02,,Off Target,20,Right Foot,,Wesley,Pass (Live),,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
50.0,Kaique Rocha,Ath Paranaense,0.01,,Off Target,31,Right Foot,Volley,Kaique Rocha,Interception,,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
51.0,Wesley,Internacional,0.05,,Blocked,22,Right Foot,,Mauricio,Pass (Live),Wesley,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
52.0,Gustavo Prado,Internacional,0.02,,Off Target,25,Right Foot,,Bruno Henrique,Pass (Live),,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
54.0,Wesley,Internacional,0.02,,Off Target,33,Right Foot,,Mauricio,Pass (Live),Bruno Henrique,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
59.0,Christian,Ath Paranaense,0.09,0.37,Saved,12,Head,,Agustín Canobbio,Pass (Live),Erick,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
63.0,Agustín Canobbio,Ath Paranaense,0.02,,Off Target,26,Right Foot,,Christian,Pass (Live),Agustín Canobbio,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
65.0,Rafael Borré,Internacional,0.28,0.23,Saved,13,Left Foot,,Gustavo Prado,Pass (Live),Thiago Maia,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
65.0,Rafael Borré,Internacional,0.65,,Blocked,7,Left Foot,,Rafael Borré,Shot,,,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
71.0,Agustín Canobbio,Ath Paranaense,0.03,0.60,Goal,19,Left Foot,,Agustín Canobbio,Take-On,Fernandinho,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
80.0,Renê,Internacional,0.06,,Blocked,25,Left Foot,Free kick,Wesley,Fouled,Lucca Holanda,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
81.0,Vitão,Internacional,0.06,0.01,Saved,22,Right Foot,,Bruno Gomes,Pass (Live),Bruno Gomes,Take-On,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
84.0,Gustavo Prado,Internacional,0.02,,Off Target,23,Left Foot,,Fabricio Bustos,Pass (Live),Gustavo Prado,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,RT,2
93.0,Renê,Internacional,0.02,,Blocked,28,Left Foot,,Fabricio Bustos,Pass (Dead),Fabricio Bustos,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,ET,2
93.0,Vitão,Internacional,0.07,,Off Target,6,Head,,Fabricio Bustos,Pass (Live),Renê,Shot,Athletico-Paranaense-Internacional-April-21-2024-Serie-A,ET,2
96.0,Rafael Borré,Internacional,0.13,,Woodwork,8,Head,,Bruno Gomes,Pass (Live),Renê,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,ET,2
98.0,Robert Renan,Internacional,0.03,,Off Target,31,Left Foot,,Renê,Pass (Live),Thiago Maia,Pass (Live),Athletico-Paranaense-Internacional-April-21-2024-Serie-A,ET,2
9.0,Emiliano Rodríguez,Atl Goianiense,0.02,,Off Target,34,Left Foot,,Emiliano Rodríguez,Take-On,Shaylon,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
10.0,Luciano,São Paulo,0.01,,Blocked,19,Left Foot,,Igor Vinícius de Souza,Pass (Live),Luciano,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
11.0,Luciano,São Paulo,0.05,,Blocked,18,Left Foot,,Diego,Pass (Live),Alisson,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
11.0,Welington,São Paulo,0.03,,Off Target,24,Left Foot,,Luciano,Shot,,,Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
14.0,Pablo Maia,São Paulo,0.03,,Blocked,25,Left Foot,,Pablo Maia,Take-On,Luciano,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
14.0,Jonathan Calleri,São Paulo,0.14,0.28,Goal,8,Head,,Igor Vinícius de Souza,Pass (Live),Luciano,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
16.0,Luiz Fernando,Atl Goianiense,0.01,,Off Target,36,Right Foot,,Gabriel Baralhas,Pass (Live),Guilherme Romão,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
19.0,Gabriel Baralhas,Atl Goianiense,0.05,,Off Target,22,Right Foot,,Luiz Fernando,Pass (Live),Alejo Cruz,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
28.0,Guilherme Romão,Atl Goianiense,0.02,,Blocked,25,Left Foot,,Alejo Cruz,Pass (Live),Gabriel Baralhas,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
31.0,Luciano,São Paulo,0.04,,Blocked,15,Head,,André Silva,Pass (Live),André Silva,Interception,Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
34.0,Robert Arboleda,São Paulo,0.03,0.26,Saved,15,Head,,Welington,Pass (Dead),Luciano,Fouled,Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
35.0,Emiliano Rodríguez,Atl Goianiense,0.02,0.65,Saved,15,Head,,Bruno Tubarão,Pass (Live),Shaylon,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
36.0,Alisson,São Paulo,0.03,,Blocked,25,Right Foot,,Alisson,Take-On,Welington,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
44.0,Gabriel Baralhas,Atl Goianiense,0.03,,Blocked,29,Right Foot,,Emiliano Rodríguez,Pass (Live),Budiga Roni,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
45.0,Emiliano Rodríguez,Atl Goianiense,0.02,,Blocked,25,Left Foot,,Luiz Fernando,Pass (Live),Alix Vinicius,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,1
46.0,Shaylon,Atl Goianiense,0.05,,Blocked,20,Left Foot,,Gabriel Barros,Pass (Live),Bruno Tubarão,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
52.0,Luciano (pen),São Paulo,0.79,0.98,Goal,13,Left Foot,,Luciano,Fouled,Welington,Pass (Dead),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
55.0,Pablo Maia,São Paulo,0.02,,Off Target,29,Right Foot,,Igor Vinícius de Souza,Pass (Live),Diego,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
66.0,Luciano,São Paulo,0.12,0.54,Saved,12,Head,,Pablo Maia,Pass (Live),Alisson,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
67.0,André Silva,São Paulo,0.06,,Off Target,13,Left Foot,,Alisson,Pass (Live),Igor Vinícius de Souza,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
76.0,Ferreira,São Paulo,0.09,0.47,Goal,15,Right Foot,,Rodrigo Nestor,Pass (Live),Alisson,Take-On,Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
81.0,Rodrigo Nestor,São Paulo,0.01,0.06,Saved,35,Left Foot,,Alisson,Pass (Live),Rodrigo Nestor,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
82.0,André Silva,São Paulo,0.08,,Off Target,13,Left Foot,,Ferreira,Pass (Dead),Rodrigo Nestor,Shot,Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
86.0,Damián Bobadilla,São Paulo,0.01,,Blocked,35,Right Foot,,Diego,Pass (Live),Ferreira,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
87.0,Luciano,São Paulo,0.03,,Blocked,17,Left Foot,,Michel Araujo,Pass (Live),Damián Bobadilla,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
88.0,Igor Vinícius de Souza,São Paulo,0.04,,Blocked,13,Left Foot,,Damián Bobadilla,Pass (Live),Rodrigo Nestor,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
90.0,Alix Vinicius,Atl Goianiense,0.03,,Off Target,13,Head,,Max,Fouled,Guilherme Romão,Pass (Dead),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,RT,2
92.0,Giuliano Galoppo,São Paulo,0.05,0.28,Saved,23,Left Foot,,Michel Araujo,Pass (Live),Giuliano Galoppo,Pass (Live),Atletico-Goianiense-Sao-Paulo-April-21-2024-Serie-A,ET,2
2.0,Mateo Ponte,Botafogo (RJ),0.22,,Off Target,13,Left Foot,,Jeffinho,Pass (Live),,,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
4.0,Danilo Barbosa,Botafogo (RJ),0.05,,Blocked,16,Right Foot,Volley,Jefferson Savarino,Pass (Dead),,,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
4.0,Júnior Santos,Botafogo (RJ),0.69,0.78,Goal,3,Right Foot,Volley,Danilo Barbosa,Shot,,,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
9.0,Tiquinho Soares (pen),Botafogo (RJ),0.79,0.98,Goal,13,Right Foot,,Danilo Barbosa,Fouled,,,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
15.0,Lucas Halter,Botafogo (RJ),0.02,,Off Target,12,Head,,Jefferson Savarino,Pass (Dead),Marlon Freitas,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
17.0,Luis Mandaca,Juventude,0.01,,Off Target,36,Right Foot,,Gabriel Inocêncio,Fouled,Jean Carlos Vicente,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
28.0,Caíque de Jesus Gonçalves,Juventude,0.01,,Blocked,35,Right Foot,,Caíque de Jesus Gonçalves,Pass (Live),,,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
29.0,Lucas Barbosa,Juventude,0.07,,Off Target,10,Head,,Nenê,Pass (Dead),Gabriel Inocêncio,Fouled,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
31.0,Luis Mandaca,Juventude,0.01,,Blocked,30,Right Foot,,Nenê,Pass (Live),Jean Carlos Vicente,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
31.0,João Lucas,Juventude,0.01,,Blocked,32,Left Foot,,Jean Carlos Vicente,Pass (Dead),Luis Mandaca,Shot,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
32.0,Jeffinho,Botafogo (RJ),0.08,0.06,Saved,12,Right Foot,Volley,Jefferson Savarino,Pass (Live),Jeffinho,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
33.0,Lucas Barbosa,Juventude,0.01,,Blocked,36,Left Foot,,João Lucas,Pass (Dead),Erick,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
44.0,Tiquinho Soares,Botafogo (RJ),0.09,,Off Target,10,Head,,Mateo Ponte,Pass (Live),Jefferson Savarino,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,1
48.0,Jefferson Savarino,Botafogo (RJ),0.02,,Off Target,27,Right Foot,,Marlon Freitas,Pass (Live),Hugo,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,ET,1
50.0,Jefferson Savarino,Botafogo (RJ),0.02,,Blocked,17,Right Foot,,Júnior Santos,Pass (Live),Jefferson Savarino,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
50.0,Hugo,Botafogo (RJ),0.27,,Off Target,10,Left Foot,,Tiquinho Soares,Pass (Live),Jefferson Savarino,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
53.0,Danilo Barbosa,Botafogo (RJ),0.51,0.72,Goal,5,Left Foot,,Júnior Santos,Pass (Live),Júnior Santos,Take-On,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
57.0,Lucas Barbosa,Juventude,0.03,,Blocked,23,Left Foot,,Caíque de Jesus Gonçalves,Pass (Live),Ruan,Take-On,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
61.0,Jefferson Savarino,Botafogo (RJ),0.07,0.18,Goal,27,Right Foot,Free kick,Hugo,Fouled,Bastos,Pass (Live),Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
80.0,Jacob Montes,Botafogo (RJ),0.12,0.86,Goal,13,Left Foot,,Diego Hernández,Pass (Live),Diego Hernández,Take-On,Botafogo-RJ-Juventude-April-21-2024-Serie-A,RT,2
